Log file open, 11/12/22 09:42:48
[2022.11.12-15.12.00:808][844]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP_Projectile.BP_Projectile
[2022.11.12-15.12.00:809][844]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-15.12.01:218][847]LogShaderCompilers: Display: ================================================
[2022.11.12-15.12.01:218][847]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.11.12-15.12.01:218][847]LogShaderCompilers: Display: Total job queries 171, among them cache hits 17 (9.94%)
[2022.11.12-15.12.01:218][847]LogShaderCompilers: Display: Tracking 154 distinct input hashes that result in 154 distinct outputs (100.00%)
[2022.11.12-15.12.01:218][847]LogShaderCompilers: Display: RAM used: 0.41 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.05%
[2022.11.12-15.12.01:218][847]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.11.12-15.12.01:218][847]LogShaderCompilers: Display: Shaders Compiled: 0
[2022.11.12-15.12.01:218][847]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2022.11.12-15.12.01:218][847]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2022.11.12-15.12.01:218][847]LogShaderCompilers: Display: ================================================
[2022.11.12-15.12.03:462][103]LogWorld: UWorld::CleanupWorld for World_11, bSessionEnded=true, bCleanupResources=true
[2022.11.12-15.12.03:462][103]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.12.03:485][103]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP_Projectile.BP_Projectile
[2022.11.12-15.12.03:485][103]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-15.14.10:823][231]BlueprintLog: New page: Compile BP_Projectile
[2022.11.12-15.14.10:898][231]LogUObjectHash: Compacting FUObjectHashTables data took   2.40ms
[2022.11.12-15.14.13:812][534]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.11.12-15.14.13:817][534]BlueprintLog: New page: Pre-Play auto-recompile
[2022.11.12-15.14.13:818][534]LogPlayLevel: [PlayLevel] Compiling Main before play...
[2022.11.12-15.14.13:889][534]LogUObjectHash: Compacting FUObjectHashTables data took   2.03ms
[2022.11.12-15.14.13:891][534]LogPlayLevel: PlayLevel: Blueprint regeneration took 73 ms (1 blueprints)
[2022.11.12-15.14.13:891][534]PIE: New page: PIE session: Main (Nov 12, 2022, 5:14:13 AM)
[2022.11.12-15.14.13:934][534]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.11.12-15.14.13:942][534]LogPlayLevel: PIE: StaticDuplicateObject took: (0.008145s)
[2022.11.12-15.14.13:942][534]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.008183s)
[2022.11.12-15.14.13:942][534]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-15.14.13:942][534]LogAIModule: Creating AISystem for world Main
[2022.11.12-15.14.13:942][534]LogPlayLevel: PIE: World Init took: (0.000706s)
[2022.11.12-15.14.13:985][534]LogUObjectHash: Compacting FUObjectHashTables data took   1.57ms
[2022.11.12-15.14.13:985][534]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2022.11.12-15.14.13:985][534]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.11.12-15.14.13:985][534]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.11.12-15.14.13:985][534]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.11.12-15.14.13:985][534]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.11.12-15.14.13:985][534]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.11.12-15.14.13:985][534]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.11.12-15.14.13:985][534]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.11.12-15.14.13:985][534]LogAudio: Display: AudioDevice MaxSources: 32
[2022.11.12-15.14.13:986][534]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.11.12-15.14.13:986][534]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.11.12-15.14.13:986][534]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.11.12-15.14.13:987][534]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.11.12-15.14.14:110][534]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (CORSAIR VIRTUOSO SE Wireless Gaming Headset)
[2022.11.12-15.14.14:111][534]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.11.12-15.14.14:111][534]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.11.12-15.14.14:111][534]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.11.12-15.14.14:111][534]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2022.11.12-15.14.14:111][534]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=6
[2022.11.12-15.14.14:113][534]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2022.11.12-15.14.14:113][534]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2022.11.12-15.14.14:113][534]LogInit: FAudioDevice initialized.
[2022.11.12-15.14.14:113][534]LogAudio: Display: Audio Device (ID: 6) registered with world 'Main'.
[2022.11.12-15.14.14:115][534]LogLoad: Game class is 'GameModeBase'
[2022.11.12-15.14.14:116][534]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.11.12-10.14.14
[2022.11.12-15.14.14:116][534]LogWorld: Bringing up level for play took: 0.001158
[2022.11.12-15.14.14:118][534]LogOnline: OSS: Created online subsystem instance for: :Context_18
[2022.11.12-15.14.14:119][534]LogBlueprintUserMessages: [Main_C_5] Welcome To Warehouse Wreckage
[2022.11.12-15.14.14:119][534]LogBlueprintUserMessages: [Main_C_5] Have Fun!
[2022.11.12-15.14.14:119][534]LogBlueprintUserMessages: [Main_C_5] 20
[2022.11.12-15.14.14:119][534]PIE: Server logged in
[2022.11.12-15.14.14:120][534]PIE: Play in editor total start time 0.303 seconds.
[2022.11.12-15.14.15:374][679]LogBlueprintUserMessages: [BP_Projectile_C_0] BP_Projectile0
[2022.11.12-15.14.15:374][679]LogBlueprintUserMessages: [Main_C_5] 19
[2022.11.12-15.14.16:332][791]LogBlueprintUserMessages: [BP_Projectile_C_1] BP_Projectile1
[2022.11.12-15.14.16:332][791]LogBlueprintUserMessages: [Main_C_5] 18
[2022.11.12-15.14.16:615][825]LogBlueprintUserMessages: [BP_Projectile_C_2] BP_Projectile2
[2022.11.12-15.14.16:615][825]LogBlueprintUserMessages: [Main_C_5] 17
[2022.11.12-15.14.17:221][897]LogBlueprintUserMessages: [BP_Projectile_C_3] BP_Projectile3
[2022.11.12-15.14.17:221][897]LogBlueprintUserMessages: [Main_C_5] 16
[2022.11.12-15.14.17:437][922]LogBlueprintUserMessages: [BP_Projectile_C_4] BP_Projectile4
[2022.11.12-15.14.17:437][922]LogBlueprintUserMessages: [Main_C_5] 15
[2022.11.12-15.14.18:285][ 17]LogBlueprintUserMessages: [BP_Projectile_C_5] BP_Projectile5
[2022.11.12-15.14.18:285][ 17]LogBlueprintUserMessages: [Main_C_5] 14
[2022.11.12-15.14.18:764][ 72]LogBlueprintUserMessages: [BP_Projectile_C_6] BP_Projectile6
[2022.11.12-15.14.18:764][ 72]LogBlueprintUserMessages: [Main_C_5] 13
[2022.11.12-15.14.18:975][ 96]LogBlueprintUserMessages: [BP_Projectile_C_7] BP_Projectile7
[2022.11.12-15.14.18:975][ 96]LogBlueprintUserMessages: [Main_C_5] 12
[2022.11.12-15.14.19:178][120]LogBlueprintUserMessages: [BP_Projectile_C_8] BP_Projectile8
[2022.11.12-15.14.19:178][120]LogBlueprintUserMessages: [Main_C_5] 11
[2022.11.12-15.14.19:384][144]LogBlueprintUserMessages: [BP_Projectile_C_9] BP_Projectile9
[2022.11.12-15.14.19:384][144]LogBlueprintUserMessages: [Main_C_5] 10
[2022.11.12-15.14.20:186][233]LogBlueprintUserMessages: [BP_Projectile_C_10] BP_Projectile10
[2022.11.12-15.14.20:186][233]LogBlueprintUserMessages: [Main_C_5] 9
[2022.11.12-15.14.20:487][265]LogBlueprintUserMessages: [BP_Projectile_C_11] BP_Projectile11
[2022.11.12-15.14.20:487][265]LogBlueprintUserMessages: [Main_C_5] 8
[2022.11.12-15.14.20:925][315]LogBlueprintUserMessages: [BP_Projectile_C_12] BP_Projectile12
[2022.11.12-15.14.20:925][315]LogBlueprintUserMessages: [Main_C_5] 7
[2022.11.12-15.14.21:170][343]LogBlueprintUserMessages: [BP_Projectile_C_13] BP_Projectile13
[2022.11.12-15.14.21:170][343]LogBlueprintUserMessages: [Main_C_5] 6
[2022.11.12-15.14.21:370][366]LogBlueprintUserMessages: [BP_Projectile_C_14] BP_Projectile14
[2022.11.12-15.14.21:370][366]LogBlueprintUserMessages: [Main_C_5] 5
[2022.11.12-15.14.21:586][390]LogBlueprintUserMessages: [BP_Projectile_C_15] BP_Projectile15
[2022.11.12-15.14.21:586][390]LogBlueprintUserMessages: [Main_C_5] 4
[2022.11.12-15.14.21:798][414]LogBlueprintUserMessages: [BP_Projectile_C_16] BP_Projectile16
[2022.11.12-15.14.21:798][414]LogBlueprintUserMessages: [Main_C_5] 3
[2022.11.12-15.14.21:997][435]LogBlueprintUserMessages: [BP_Projectile_C_17] BP_Projectile17
[2022.11.12-15.14.21:997][435]LogBlueprintUserMessages: [Main_C_5] 2
[2022.11.12-15.14.22:220][460]LogBlueprintUserMessages: [BP_Projectile_C_18] BP_Projectile18
[2022.11.12-15.14.22:220][460]LogBlueprintUserMessages: [Main_C_5] 1
[2022.11.12-15.14.22:441][485]LogBlueprintUserMessages: [BP_Projectile_C_19] BP_Projectile19
[2022.11.12-15.14.22:441][485]LogBlueprintUserMessages: [Main_C_5] 0
[2022.11.12-15.14.22:646][508]LogBlueprintUserMessages: [Main_C_5] You are out of ammo!
[2022.11.12-15.14.22:858][532]LogBlueprintUserMessages: [Main_C_5] You are out of ammo!
[2022.11.12-15.14.23:281][580]LogBlueprintUserMessages: [Main_C_5] You are out of ammo!
[2022.11.12-15.14.25:678][851]LogBlueprintUserMessages: [Main_C_5] You are out of ammo!
[2022.11.12-15.14.26:374][928]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-15.14.26:375][928]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.11.12-15.14.26:375][928]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.11.12-15.14.26:375][928]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.14.26:378][928]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.11.12-15.14.26:383][928]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.14.26:424][928]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.11.12-15.14.26:424][928]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2022.11.12-15.14.26:426][928]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2022.11.12-15.14.26:440][928]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-15.14.26:444][928]LogUObjectHash: Compacting FUObjectHashTables data took   2.03ms
[2022.11.12-15.14.26:470][929]LogPlayLevel: Display: Destroying online subsystem :Context_18
[2022.11.12-15.14.53:031][344]BlueprintLog: New page: Compile Main
[2022.11.12-15.14.53:103][344]LogUObjectHash: Compacting FUObjectHashTables data took   1.58ms
[2022.11.12-15.16.18:680][662]BlueprintLog: New page: Compile BP_Projectile
[2022.11.12-15.16.18:685][662]LogBlueprint: Error: [AssetLog] D:\UE_5.1\Class Work\Warehouse Wreckage\WarehouseWreckage\Content\BP_Projectile.uasset: [Compiler] Variable node  Get StaticMeshComponent  uses an invalid target.  It may depend on a node that is not connected to the execution chain, and got purged.
[2022.11.12-15.16.18:742][662]LogUObjectHash: Compacting FUObjectHashTables data took   1.61ms
[2022.11.12-15.16.41:779][426]BlueprintLog: New page: Compile BP_Projectile
[2022.11.12-15.16.41:842][426]LogUObjectHash: Compacting FUObjectHashTables data took   1.63ms
[2022.11.12-15.17.29:212][423]BlueprintLog: New page: Compile Main
[2022.11.12-15.17.29:276][423]LogUObjectHash: Compacting FUObjectHashTables data took   1.57ms
[2022.11.12-15.17.33:116][809]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.11.12-15.17.33:121][809]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.11.12-15.17.33:121][809]PIE: New page: PIE session: Main (Nov 12, 2022, 5:17:33 AM)
[2022.11.12-15.17.33:160][809]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.11.12-15.17.33:169][809]LogPlayLevel: PIE: StaticDuplicateObject took: (0.009309s)
[2022.11.12-15.17.33:169][809]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.009363s)
[2022.11.12-15.17.33:169][809]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-15.17.33:170][809]LogAIModule: Creating AISystem for world Main
[2022.11.12-15.17.33:170][809]LogPlayLevel: PIE: World Init took: (0.001189s)
[2022.11.12-15.17.33:227][809]LogUObjectHash: Compacting FUObjectHashTables data took   1.92ms
[2022.11.12-15.17.33:229][809]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2022.11.12-15.17.33:229][809]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.11.12-15.17.33:229][809]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.11.12-15.17.33:229][809]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.11.12-15.17.33:229][809]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.11.12-15.17.33:229][809]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.11.12-15.17.33:229][809]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.11.12-15.17.33:229][809]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.11.12-15.17.33:229][809]LogAudio: Display: AudioDevice MaxSources: 32
[2022.11.12-15.17.33:230][809]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.11.12-15.17.33:230][809]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.11.12-15.17.33:230][809]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.11.12-15.17.33:232][809]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.11.12-15.17.33:363][809]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (CORSAIR VIRTUOSO SE Wireless Gaming Headset)
[2022.11.12-15.17.33:364][809]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.11.12-15.17.33:364][809]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.11.12-15.17.33:364][809]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.11.12-15.17.33:365][809]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2022.11.12-15.17.33:365][809]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=7
[2022.11.12-15.17.33:366][809]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2022.11.12-15.17.33:366][809]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2022.11.12-15.17.33:366][809]LogInit: FAudioDevice initialized.
[2022.11.12-15.17.33:366][809]LogAudio: Display: Audio Device (ID: 7) registered with world 'Main'.
[2022.11.12-15.17.33:367][809]LogLoad: Game class is 'GameModeBase'
[2022.11.12-15.17.33:369][809]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.11.12-10.17.33
[2022.11.12-15.17.33:369][809]LogWorld: Bringing up level for play took: 0.001275
[2022.11.12-15.17.33:371][809]LogOnline: OSS: Created online subsystem instance for: :Context_19
[2022.11.12-15.17.33:372][809]LogBlueprintUserMessages: [Main_C_7] Welcome To Warehouse Wreckage
[2022.11.12-15.17.33:372][809]LogBlueprintUserMessages: [Main_C_7] Have Fun!
[2022.11.12-15.17.33:372][809]LogBlueprintUserMessages: [Main_C_7] 20
[2022.11.12-15.17.33:372][809]PIE: Server logged in
[2022.11.12-15.17.33:373][809]PIE: Play in editor total start time 0.252 seconds.
[2022.11.12-15.17.35:002][996]LogBlueprintUserMessages: [Main_C_7] 19
[2022.11.12-15.17.35:711][ 79]LogBlueprintUserMessages: [Main_C_7] 18
[2022.11.12-15.17.36:336][151]LogBlueprintUserMessages: [Main_C_7] 17
[2022.11.12-15.17.36:593][181]LogBlueprintUserMessages: [Main_C_7] 16
[2022.11.12-15.17.36:812][203]LogBlueprintUserMessages: [Main_C_7] 15
[2022.11.12-15.17.37:032][224]LogBlueprintUserMessages: [Main_C_7] 14
[2022.11.12-15.17.37:279][249]LogBlueprintUserMessages: [Main_C_7] 13
[2022.11.12-15.17.37:486][270]LogBlueprintUserMessages: [Main_C_7] 12
[2022.11.12-15.17.37:681][290]LogBlueprintUserMessages: [Main_C_7] 11
[2022.11.12-15.17.37:882][306]LogBlueprintUserMessages: [Main_C_7] 10
[2022.11.12-15.17.38:083][318]LogBlueprintUserMessages: [Main_C_7] 9
[2022.11.12-15.17.38:278][333]LogBlueprintUserMessages: [Main_C_7] 8
[2022.11.12-15.17.38:473][352]LogBlueprintUserMessages: [Main_C_7] 7
[2022.11.12-15.17.38:685][372]LogBlueprintUserMessages: [Main_C_7] 6
[2022.11.12-15.17.38:877][387]LogBlueprintUserMessages: [Main_C_7] 5
[2022.11.12-15.17.39:049][404]LogBlueprintUserMessages: [Main_C_7] 4
[2022.11.12-15.17.39:527][453]LogBlueprintUserMessages: [Main_C_7] 3
[2022.11.12-15.17.39:710][472]LogBlueprintUserMessages: [Main_C_7] 2
[2022.11.12-15.17.39:896][491]LogBlueprintUserMessages: [Main_C_7] 1
[2022.11.12-15.17.40:090][509]LogBlueprintUserMessages: [Main_C_7] 0
[2022.11.12-15.17.40:276][529]LogBlueprintUserMessages: [Main_C_7] You are out of ammo!
[2022.11.12-15.17.40:466][549]LogBlueprintUserMessages: [Main_C_7] You are out of ammo!
[2022.11.12-15.17.40:648][568]LogBlueprintUserMessages: [Main_C_7] You are out of ammo!
[2022.11.12-15.17.40:855][588]LogBlueprintUserMessages: [Main_C_7] You are out of ammo!
[2022.11.12-15.17.41:430][645]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-15.17.41:430][645]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.11.12-15.17.41:430][645]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.11.12-15.17.41:431][645]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.17.41:434][645]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.11.12-15.17.41:440][645]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.17.41:492][645]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.11.12-15.17.41:492][645]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2022.11.12-15.17.41:494][645]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2022.11.12-15.17.41:509][645]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-15.17.41:512][645]LogUObjectHash: Compacting FUObjectHashTables data took   1.65ms
[2022.11.12-15.17.41:541][646]LogPlayLevel: Display: Destroying online subsystem :Context_19
[2022.11.12-15.18.04:116][ 51]LogUObjectHash: Compacting FUObjectHashTables data took   1.61ms
[2022.11.12-15.18.04:117][ 51]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Main" FILE="../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/Autosaves/Game/Main_Auto2.umap" SILENT=true AUTOSAVING=true KEEPDIRTY=false
[2022.11.12-15.18.04:138][ 51]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Main_Auto2
[2022.11.12-15.18.04:138][ 51]LogSavePackage: Moving '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/Main_Auto21F494DDC4139745EC91B8D857E36DC33.tmp' to '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/Autosaves/Game/Main_Auto2.umap'
[2022.11.12-15.18.04:148][ 51]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Main' took 0.078
[2022.11.12-15.18.04:148][ 51]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.078
[2022.11.12-15.18.04:148][ 51]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/BP_Projectile] ([2] browsable assets)...
[2022.11.12-15.18.04:162][ 51]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/BP_Projectile.BP_Projectile]
[2022.11.12-15.18.04:171][ 51]OBJ SavePackage:     Rendered thumbnail for [BlueprintGeneratedClass /Game/BP_Projectile.BP_Projectile_C]
[2022.11.12-15.18.04:171][ 51]OBJ SavePackage: Finished generating thumbnails for package [/Game/BP_Projectile]
[2022.11.12-15.18.04:171][ 51]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_Projectile" FILE="../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/Autosaves/Game/BP_Projectile_Auto2.uasset" SILENT=false AUTOSAVING=true
[2022.11.12-15.18.04:175][ 51]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/BP_Projectile_Auto2
[2022.11.12-15.18.04:175][ 51]LogSavePackage: Moving '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/BP_Projectile_Auto282887DA244DF4B5816511D9D4474F094.tmp' to '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/Autosaves/Game/BP_Projectile_Auto2.uasset'
[2022.11.12-15.18.04:176][ 51]LogFileHelpers: Auto-saving content packages took 0.028
[2022.11.12-15.21.04:455][225]BlueprintLog: New page: Compile Main
[2022.11.12-15.21.04:530][225]LogUObjectHash: Compacting FUObjectHashTables data took   1.46ms
[2022.11.12-15.21.06:832][428]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.11.12-15.21.06:837][428]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.11.12-15.21.06:837][428]PIE: New page: PIE session: Main (Nov 12, 2022, 5:21:06 AM)
[2022.11.12-15.21.06:866][428]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.11.12-15.21.06:875][428]LogPlayLevel: PIE: StaticDuplicateObject took: (0.009208s)
[2022.11.12-15.21.06:875][428]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.009254s)
[2022.11.12-15.21.06:875][428]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-15.21.06:875][428]LogAIModule: Creating AISystem for world Main
[2022.11.12-15.21.06:876][428]LogPlayLevel: PIE: World Init took: (0.000947s)
[2022.11.12-15.21.06:926][428]LogUObjectHash: Compacting FUObjectHashTables data took   2.74ms
[2022.11.12-15.21.06:928][428]LogAudio: Display: Creating Audio Device:                 Id: 8, Scope: Unique, Realtime: True
[2022.11.12-15.21.06:928][428]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.11.12-15.21.06:928][428]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.11.12-15.21.06:928][428]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.11.12-15.21.06:928][428]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.11.12-15.21.06:928][428]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.11.12-15.21.06:928][428]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.11.12-15.21.06:928][428]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.11.12-15.21.06:928][428]LogAudio: Display: AudioDevice MaxSources: 32
[2022.11.12-15.21.06:929][428]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.11.12-15.21.06:929][428]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.11.12-15.21.06:929][428]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.11.12-15.21.06:931][428]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.11.12-15.21.07:064][428]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (CORSAIR VIRTUOSO SE Wireless Gaming Headset)
[2022.11.12-15.21.07:065][428]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.11.12-15.21.07:065][428]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.11.12-15.21.07:065][428]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.11.12-15.21.07:066][428]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=8
[2022.11.12-15.21.07:066][428]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=8
[2022.11.12-15.21.07:067][428]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=8
[2022.11.12-15.21.07:067][428]LogInit: FAudioDevice initialized.
[2022.11.12-15.21.07:067][428]LogAudio: Display: Audio Device (ID: 8) registered with world 'Main'.
[2022.11.12-15.21.07:067][428]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=8
[2022.11.12-15.21.07:069][428]LogLoad: Game class is 'GameModeBase'
[2022.11.12-15.21.07:070][428]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.11.12-10.21.07
[2022.11.12-15.21.07:070][428]LogWorld: Bringing up level for play took: 0.001275
[2022.11.12-15.21.07:072][428]LogOnline: OSS: Created online subsystem instance for: :Context_21
[2022.11.12-15.21.07:073][428]LogBlueprintUserMessages: [Main_C_8] Welcome To Warehouse Wreckage
[2022.11.12-15.21.07:073][428]LogBlueprintUserMessages: [Main_C_8] Have Fun!
[2022.11.12-15.21.07:073][428]LogBlueprintUserMessages: [Main_C_8] 20
[2022.11.12-15.21.07:073][428]PIE: Server logged in
[2022.11.12-15.21.07:074][428]PIE: Play in editor total start time 0.238 seconds.
[2022.11.12-15.21.07:996][523]LogBlueprintUserMessages: [Main_C_8] 19
[2022.11.12-15.21.08:184][541]LogBlueprintUserMessages: [Main_C_8] 18
[2022.11.12-15.21.08:373][563]LogBlueprintUserMessages: [Main_C_8] 17
[2022.11.12-15.21.08:552][584]LogBlueprintUserMessages: [Main_C_8] 16
[2022.11.12-15.21.08:740][606]LogBlueprintUserMessages: [Main_C_8] 15
[2022.11.12-15.21.08:943][630]LogBlueprintUserMessages: [Main_C_8] 14
[2022.11.12-15.21.09:143][654]LogBlueprintUserMessages: [Main_C_8] 13
[2022.11.12-15.21.09:328][676]LogBlueprintUserMessages: [Main_C_8] 12
[2022.11.12-15.21.09:524][699]LogBlueprintUserMessages: [Main_C_8] 11
